item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace
Negev | Dazzle (Minimal Wear),ok,,best_deal,2026-04-18T08:35:07.203740+00:00,1.87,,35,False,8,-0.0572996918335901,-0.065068053415511,1.86875,1.7675,1/1->1/1
Negev | Dazzle (Well-Worn),ok,,best_deal,2026-04-18T08:35:20.794843+00:00,0.25,,4,False,4,-1.47,-1.36,0.6174999999999999,0.25,1/1->1/1
Negev | Desert-Strike (Battle-Scarred),ok,,best_deal,2026-04-18T08:35:36.479896+00:00,0.32,,4,False,4,-395.0078125,-9.125,126.7225,0.32,1/1->1/1
Negev | Desert-Strike (Factory New),ok,,best_deal,2026-04-18T08:35:51.211623+00:00,1.32,,25,False,8,-0.4488550731343191,-0.4296774193548387,1.89875,1.325,1/1->1/1
Negev | Desert-Strike (Field-Tested),ok,,best_deal,2026-04-18T08:36:07.210005+00:00,0.31,,34,False,8,-0.1774193548387097,-0.1774193548387098,0.365,0.31,1/1->1/1
Negev | Desert-Strike (Minimal Wear),ok,,best_deal,2026-04-18T08:36:18.339695+00:00,0.36,,12,False,8,-0.0277777777777779,-0.0277777777777779,0.37,0.36,1/1->1/1
Negev | Desert-Strike (Well-Worn),ok,,best_deal,2026-04-18T08:36:33.475353+00:00,0.26,,2,False,2,-0.1346153846153844,-0.1346153846153844,0.295,0.26,1/1->1/1
Negev | Drop Me (Battle-Scarred),ok,,best_deal,2026-04-18T08:36:37.361524+00:00,0.06,,50,True,8,-0.2708333333333335,-0.3333333333333335,0.07625,0.06,1/1
Negev | Drop Me (Factory New),ok,,best_deal,2026-04-18T08:36:42.127095+00:00,1.25,,50,True,8,-0.284733995595554,-0.297582082686447,2.40875,1.875,1/1
Negev | Drop Me (Field-Tested),ok,,best_deal,2026-04-18T08:36:47.410536+00:00,0.07,,50,True,8,0.0,0.0,0.07,0.07,1/1
Negev | Drop Me (Minimal Wear),ok,,best_deal,2026-04-18T08:36:59.145572+00:00,0.2,,43,False,8,-0.0624999999999998,-0.0499999999999998,0.2125,0.2,1/1->1/1
Negev | Drop Me (Well-Worn),ok,,best_deal,2026-04-18T08:37:14.971574+00:00,0.06,,43,False,8,-0.1041666666666667,-0.0833333333333333,0.06625,0.06,1/1->1/1
Negev | Infrastructure (Battle-Scarred),ok,,best_deal,2026-04-18T08:37:18.998112+00:00,,,0,False,0,,,,,1/1
Negev | Infrastructure (Factory New),ok,,best_deal,2026-04-18T08:37:33.160880+00:00,19.71,,9,False,8,-0.5394712117785991,-0.5222129469812667,38.60625,25.35875,1/1->1/1
Negev | Infrastructure (Field-Tested),ok,,best_deal,2026-04-18T08:37:48.085069+00:00,15.83,,2,False,2,-0.160988263236365,-0.160988263236365,17.635,15.19,1/1->1/1
Negev | Infrastructure (Minimal Wear),ok,,best_deal,2026-04-18T08:38:02.326795+00:00,17.28,,1,False,1,-0.0206733608978146,-0.0206733608978146,17.28,16.93,1/1->1/1
Negev | Infrastructure (Well-Worn),ok,,best_deal,2026-04-18T08:38:22.008102+00:00,14.83,,2,False,2,-0.3472208240272567,-0.3472208240272567,18.915,14.06,1/1->1/1
Negev | Lionfish (Battle-Scarred),ok,,best_deal,2026-04-18T08:38:38.258525+00:00,0.52,,6,False,6,-0.6249999999999999,-0.0096153846153845,0.8450000000000001,0.52,1/1->1/1
Negev | Lionfish (Factory New),ok,,best_deal,2026-04-18T08:38:41.141212+00:00,3.06,,50,True,8,-0.0157563440290517,-0.0166666666666666,3.05375,3.00625,1/1
Negev | Lionfish (Field-Tested),ok,,best_deal,2026-04-18T08:38:55.164736+00:00,0.48,,35,False,8,-0.0807291666666667,-0.1145833333333334,0.51875,0.48,1/1->1/1
Negev | Lionfish (Minimal Wear),ok,,best_deal,2026-04-18T08:39:07.909742+00:00,0.73,,26,False,8,-0.4726027397260275,-0.4863013698630138,1.0750000000000002,0.73,1/1->1/1
Negev | Lionfish (Well-Worn),ok,,best_deal,2026-04-18T08:39:11.898797+00:00,,,0,False,0,,,,,1/1
Negev | Loudmouth (Battle-Scarred),ok,,best_deal,2026-04-18T08:39:23.777763+00:00,0.79,,3,False,3,-3.080168776371308,-3.39240506329114,3.223333333333333,0.79,1/1->1/1
Negev | Loudmouth (Field-Tested),ok,,best_deal,2026-04-18T08:39:28.433530+00:00,1.02,,50,True,8,-0.3540452820068984,-0.3589015151515152,1.31875,0.97375,1/1
Negev | Loudmouth (Minimal Wear),ok,,best_deal,2026-04-18T08:39:42.654972+00:00,16.27,,4,False,4,-1.6824983296360725,-1.6374286957723283,45.895,16.73,1/1->1/1
Negev | Loudmouth (Well-Worn),ok,,best_deal,2026-04-18T08:39:54.000117+00:00,0.94,,9,False,8,-0.9507978723404256,-0.8617021276595747,1.83375,0.94,1/1->1/1
Negev | Man-o'-war (Field-Tested),ok,,best_deal,2026-04-18T08:40:09.005713+00:00,0.26,,7,False,7,-12.510989010989013,-6.038461538461538,3.512857142857143,0.26,1/1->1/1
Negev | Man-o'-war (Minimal Wear),ok,,best_deal,2026-04-18T08:40:22.778907+00:00,0.34,,25,False,8,-2.992647058823529,-3.941176470588235,1.3575,0.34,1/1->1/1
Negev | Mjölnir (Battle-Scarred),ok,,best_deal,2026-04-18T08:40:27.296711+00:00,,,0,False,0,,,,,1/1
Negev | Mjölnir (Factory New),ok,,best_deal,2026-04-18T08:40:39.334843+00:00,2936.23,,16,False,8,-0.0617375190504047,-0.0718841087735469,3027.25875,2852.51375,1/1->1/1
Negev | Mjölnir (Field-Tested),ok,,best_deal,2026-04-18T08:40:53.544210+00:00,2551.62,,2,False,2,-0.3037030159896636,-0.3037030159896636,2843.6400000000003,2179.445,1/1->1/1
Negev | Mjölnir (Minimal Wear),ok,,best_deal,2026-04-18T08:41:09.047824+00:00,2644.31,,3,False,3,-1.3102598010042892,-0.1276001500687815,5783.1033333333335,2456.52,1/1->1/1
Negev | Mjölnir (Well-Worn),ok,,best_deal,2026-04-18T08:41:13.869173+00:00,,,0,False,0,,,,,1/1
Negev | Nuclear Waste (Factory New),ok,,best_deal,2026-04-18T08:41:27.464489+00:00,11.89,,41,False,8,0.0355656561686654,0.029096598835737,14.505,15.10375,1/1->1/1
Negev | Nuclear Waste (Field-Tested),ok,,best_deal,2026-04-18T08:41:43.758442+00:00,4.72,,14,False,8,-0.0751458336485844,-0.0700076608784473,4.805,4.470000000000001,1/1->1/1
Negev | Nuclear Waste (Minimal Wear),ok,,best_deal,2026-04-18T08:42:00.352920+00:00,6.3,,15,False,8,-0.0290805146557416,-0.0202213150597408,6.49,6.3125,1/1->1/1
Negev | Nuclear Waste (Well-Worn),ok,,best_deal,2026-04-18T08:42:14.117675+00:00,5.79,,1,False,1,-0.3117870722433462,-0.3117870722433462,6.9,5.26,1/1->1/1
Negev | Palm (Battle-Scarred),ok,,best_deal,2026-04-18T08:42:30.254426+00:00,5.29,,2,False,2,-3.9651050805162393,-3.9651050805162393,25.48,5.065,1/1->1/1
Negev | Palm (Factory New),ok,,best_deal,2026-04-18T08:42:43.539846+00:00,95.42,,5,False,5,-0.4018522462385322,-0.068076383644406,127.008,91.166,1/1->1/1
Negev | Palm (Field-Tested),ok,,best_deal,2026-04-18T08:42:56.328026+00:00,6.09,,3,False,3,-29.927209917909227,-19.08131487889273,176.13666666666666,5.726666666666667,1/1->1/1
Negev | Palm (Minimal Wear),ok,,best_deal,2026-04-18T08:43:11.888971+00:00,11.22,,5,False,5,-5.387938029875813,-1.261995430312262,72.554,12.224,1/1->1/1
Negev | Palm (Well-Worn),ok,,best_deal,2026-04-18T08:43:23.718273+00:00,7.6,,1,False,1,-1.042194092827004,-1.042194092827004,14.52,7.11,1/1->1/1
Negev | Phoenix Stencil (Battle-Scarred),ok,,best_deal,2026-04-18T08:43:38.522625+00:00,16.16,,4,False,4,-8.85397404674771,-0.4124880229958479,153.73999999999998,15.8875,1/1->1/1
Negev | Phoenix Stencil (Factory New),ok,,best_deal,2026-04-18T08:43:52.615219+00:00,32.92,,17,False,8,-0.0343672262074017,-0.0299200757945764,37.825,36.50375,1/1->1/1
Negev | Phoenix Stencil (Field-Tested),ok,,best_deal,2026-04-18T08:44:07.753929+00:00,22.12,,3,False,3,-0.0753828627097435,-0.0441385856668248,22.71666666666667,21.126666666666665,1/1->1/1
Negev | Phoenix Stencil (Minimal Wear),ok,,best_deal,2026-04-18T09:24:27.876371+00:00,26.54,,10,False,8,-0.2225908566275354,-0.2238990463667279,31.22875,25.53875,1/1->1/1
Negev | Phoenix Stencil (Well-Worn),ok,,best_deal,2026-04-18T09:24:33.099189+00:00,,,0,False,0,,,,,1/1
Negev | Power Loader (Battle-Scarred),ok,,best_deal,2026-04-18T09:24:50.429730+00:00,1.02,,13,False,8,-0.4134618121356993,-0.1477083333333333,1.46,1.03375,1/1->1/1
Negev | Power Loader (Factory New),ok,,best_deal,2026-04-18T09:25:07.311465+00:00,25.12,,14,False,8,-0.1335605643526333,-0.0798477160160932,34.12875,30.48125,1/1->1/1
Negev | Power Loader (Field-Tested),ok,,best_deal,2026-04-18T09:25:24.459509+00:00,1.37,,8,False,8,-5.509026582834706,-2.9680735930735933,10.2925,1.54625,1/1->1/1
Negev | Power Loader (Minimal Wear),ok,,best_deal,2026-04-18T09:25:40.373626+00:00,4.32,,12,False,8,-0.9280681752055278,-0.5577087413209898,7.92375,4.10875,1/1->1/1
Negev | Power Loader (Well-Worn),ok,,best_deal,2026-04-18T09:25:55.737416+00:00,1.1,,4,False,4,-3.858910891089109,-3.9504950495049513,4.9075,1.01,1/1->1/1
Negev | Prototype (Battle-Scarred),ok,,best_deal,2026-04-18T09:26:08.288795+00:00,0.15,,8,False,8,-57.25,-6.8,8.7375,0.15,1/1->1/1
Negev | Prototype (Factory New),ok,,best_deal,2026-04-18T09:26:25.486722+00:00,1.14,,22,False,8,-0.1092342342342341,-0.0990990990990989,1.23125,1.11,1/1->1/1
Negev | Prototype (Field-Tested),ok,,best_deal,2026-04-18T09:26:41.768429+00:00,0.21,,18,False,8,-0.1726190476190476,-0.1904761904761904,0.24625,0.21,1/1->1/1
Negev | Prototype (Minimal Wear),ok,,best_deal,2026-04-18T09:26:58.559471+00:00,0.22,,26,False,8,-0.5454545454545454,-0.3636363636363635,0.3399999999999999,0.22,1/1->1/1
Negev | Prototype (Well-Worn),ok,,best_deal,2026-04-18T09:27:11.079015+00:00,0.13,,3,False,3,-15.666666666666666,-5.153846153846154,2.1666666666666665,0.13,1/1->1/1
Negev | Raw Ceramic (Battle-Scarred),ok,,best_deal,2026-04-18T09:27:15.736335+00:00,0.01,,50,True,8,-2.0,-2.0,0.03,0.01,1/1
Negev | Raw Ceramic (Factory New),ok,,best_deal,2026-04-18T09:27:19.264195+00:00,0.05,,50,True,8,-0.8999999999999999,-0.9999999999999998,0.095,0.05,1/1
Negev | Raw Ceramic (Field-Tested),ok,,best_deal,2026-04-18T09:27:24.602350+00:00,0.01,,50,True,8,-2.0,-2.0,0.03,0.01,1/1
Negev | Raw Ceramic (Minimal Wear),ok,,best_deal,2026-04-18T09:27:30.405651+00:00,0.01,,50,True,8,-2.0,-2.0,0.03,0.01,1/1
Negev | Raw Ceramic (Well-Worn),ok,,best_deal,2026-04-18T09:27:43.886514+00:00,0.01,,27,False,8,-2.0,-2.0,0.03,0.01,1/1->1/1
Negev | Sour Grapes (Battle-Scarred),ok,,best_deal,2026-04-18T09:27:56.741745+00:00,0.02,,16,False,8,-1.5625,-1.5,0.05125,0.02,1/1->1/1
Negev | Sour Grapes (Factory New),ok,,best_deal,2026-04-18T09:28:02.341733+00:00,0.58,,50,True,8,-0.1379310344827586,-0.1379310344827586,0.66,0.58,1/1
Negev | Sour Grapes (Field-Tested),ok,,best_deal,2026-04-18T09:28:17.487789+00:00,0.02,,34,False,8,-3.875,-4.5,0.0975,0.02,1/1->1/1
Negev | Sour Grapes (Minimal Wear),ok,,best_deal,2026-04-18T09:28:22.121580+00:00,0.11,,50,True,8,-0.715909090909091,-0.8181818181818183,0.18875,0.11,1/1
Negev | Sour Grapes (Well-Worn),ok,,best_deal,2026-04-18T09:28:37.643554+00:00,0.03,,6,False,6,-11.5,-6.166666666666667,0.375,0.03,1/1->1/1
Negev | Terrain (Factory New),ok,,best_deal,2026-04-18T09:28:54.272857+00:00,1.4,,39,False,8,-0.6398129556108266,-0.5814436885865456,2.855,1.775,1/1->1/1
Negev | Terrain (Field-Tested),ok,,best_deal,2026-04-18T09:28:59.644079+00:00,0.51,,50,True,8,-0.0784313725490196,-0.0098039215686274,0.55,0.51,1/1
Negev | Terrain (Minimal Wear),ok,,best_deal,2026-04-18T09:29:16.449687+00:00,0.57,,16,False,8,-0.3903508771929825,-0.412280701754386,0.7925,0.57,1/1->1/1
Negev | Terrain (Well-Worn),ok,,best_deal,2026-04-18T09:29:33.226020+00:00,0.49,,4,False,4,-408.4234693877551,-52.04081632653062,200.6175,0.49,1/1->1/1
Negev | Ultralight (Battle-Scarred),ok,,best_deal,2026-04-18T09:29:49.312906+00:00,0.06,,30,False,8,-0.2708333333333335,-0.3333333333333335,0.07625,0.06,1/1->1/1
Negev | Ultralight (Factory New),ok,,best_deal,2026-04-18T09:29:53.254020+00:00,0.72,,50,True,8,-0.0173611111111111,5.551115123125783e-17,0.7324999999999999,0.72,1/1
Negev | Ultralight (Field-Tested),ok,,best_deal,2026-04-18T09:30:09.793453+00:00,0.07,,43,False,8,-0.1428571428571428,-0.1428571428571428,0.08,0.07,1/1->1/1
Negev | Ultralight (Minimal Wear),ok,,best_deal,2026-04-18T09:30:13.339661+00:00,0.17,,50,True,8,-0.0588235294117645,-0.0588235294117645,0.18,0.17,1/1
Negev | Ultralight (Well-Worn),ok,,best_deal,2026-04-18T09:30:29.702534+00:00,0.07,,8,False,8,-4.321428571428571,-1.9285714285714284,0.3725,0.07,1/1->1/1
Negev | Wall Bang (Battle-Scarred),ok,,best_deal,2026-04-18T09:30:35.093084+00:00,0.02,,50,True,8,-2.875,-3.0,0.0775,0.02,1/1
Negev | Wall Bang (Factory New),ok,,best_deal,2026-04-18T09:30:40.254757+00:00,2.04,,50,True,8,0.1014153183677913,0.0970883954754923,2.56875,2.85375,1/1
Negev | Wall Bang (Field-Tested),ok,,best_deal,2026-04-18T09:30:45.661738+00:00,0.03,,50,True,8,-2.458333333333333,-2.666666666666667,0.10375,0.03,1/1
Negev | Wall Bang (Minimal Wear),ok,,best_deal,2026-04-18T09:30:51.093359+00:00,0.14,,50,True,8,-0.6160714285714285,-0.6428571428571428,0.22625,0.14,1/1
Negev | Wall Bang (Well-Worn),ok,,best_deal,2026-04-18T09:30:55.107781+00:00,0.02,,50,True,8,-1.625,-2.0,0.0525,0.02,1/1
Negev | dev_texture (Battle-Scarred),ok,,best_deal,2026-04-18T09:31:09.650627+00:00,0.42,,4,False,4,-44.75595238095239,-0.6071428571428571,19.2175,0.42,1/1->1/1
Negev | dev_texture (Factory New),ok,,best_deal,2026-04-18T09:31:13.170722+00:00,3.8,,50,True,8,0.0673852538583374,0.06882421505063,3.46,3.71,1/1
Negev | dev_texture (Field-Tested),ok,,best_deal,2026-04-18T09:31:18.610838+00:00,0.48,,50,True,8,0.0279088050314465,0.0208333333333333,0.4725,0.4862499999999999,1/1
Negev | dev_texture (Minimal Wear),ok,,best_deal,2026-04-18T09:31:22.383737+00:00,0.73,,50,True,8,-0.0753424657534246,-0.0342465753424657,0.785,0.73,1/1
Negev | dev_texture (Well-Worn),ok,,best_deal,2026-04-18T09:31:37.817272+00:00,0.42,,6,False,6,-0.2222222222222223,-0.1666666666666667,0.5133333333333333,0.42,1/1->1/1
Nova | Antique (Factory New),ok,,best_deal,2026-04-18T09:31:53.170316+00:00,15.64,,39,False,8,-0.0154046493245656,-0.0079319250201297,15.52125,15.285,1/1->1/1
Nova | Antique (Field-Tested),ok,,best_deal,2026-04-18T09:32:04.369681+00:00,11.16,,15,False,8,-0.1306583243457476,-0.1131885090218424,11.86625,10.49625,1/1->1/1
Nova | Antique (Minimal Wear),ok,,best_deal,2026-04-18T09:32:20.830016+00:00,10.15,,17,False,8,-0.2426849459665003,-0.2638319672131148,12.20375,9.8225,1/1->1/1
Nova | Army Sheen (Factory New),ok,,best_deal,2026-04-18T09:32:24.861268+00:00,2.89,,50,True,8,-0.0354423484389191,-0.0589523127139559,4.04875,3.9525,1/1
Nova | Army Sheen (Field-Tested),ok,,best_deal,2026-04-18T09:32:39.555387+00:00,1.19,,2,False,2,-166.63044853768278,-166.63044853768278,212.59,1.195,1/1->1/1
Nova | Army Sheen (Minimal Wear),ok,,best_deal,2026-04-18T09:32:54.428422+00:00,1.48,,6,False,6,-1.2694971248660936,-0.0816326530612244,3.39,1.5266666666666666,1/1->1/1
Nova | Baroque Orange (Battle-Scarred),ok,,best_deal,2026-04-18T09:32:58.089809+00:00,,,0,False,0,,,,,1/1
Nova | Baroque Orange (Factory New),ok,,best_deal,2026-04-18T09:33:12.834874+00:00,146.47,,31,False,8,-0.0228027641941845,-0.0221013543358075,169.58375,165.82999999999998,1/1->1/1
Nova | Baroque Orange (Field-Tested),ok,,best_deal,2026-04-18T09:33:16.751643+00:00,,,0,False,0,,,,,1/1
Nova | Baroque Orange (Minimal Wear),ok,,best_deal,2026-04-18T09:33:33.408300+00:00,130.97,,1,False,1,-0.1559867877786953,-0.1559867877786953,139.99,121.1,1/1->1/1
Nova | Baroque Orange (Well-Worn),ok,,best_deal,2026-04-18T09:33:46.581335+00:00,270.58,,1,False,1,-0.1198201341241227,-0.1198201341241227,288.88,257.97,1/1->1/1
Nova | Blaze Orange (Battle-Scarred),ok,,best_deal,2026-04-18T09:33:58.640056+00:00,26.0,,3,False,3,-405.073073004148,-4.597014925373134,10058.333333333334,25.593333333333334,1/1->1/1
Nova | Blaze Orange (Factory New),ok,,best_deal,2026-04-18T09:34:13.839171+00:00,553.14,,3,False,3,-0.2219527972659122,-0.0803837606374329,652.3733333333333,536.44,1/1->1/1
Nova | Blaze Orange (Field-Tested),ok,,best_deal,2026-04-18T09:34:28.617395+00:00,23.83,,8,False,8,-0.9698342656510888,-1.0690225228703147,49.50375,25.1075,1/1->1/1
Nova | Blaze Orange (Minimal Wear),ok,,best_deal,2026-04-18T09:34:42.245243+00:00,49.08,,7,False,7,-1.9190556537201624,-1.541603302194221,143.28,48.114285714285714,1/1->1/1
Nova | Blaze Orange (Well-Worn),ok,,best_deal,2026-04-18T09:34:47.011136+00:00,,,0,False,0,,,,,1/1
Nova | Bloomstick (Battle-Scarred),ok,,best_deal,2026-04-18T09:35:01.668246+00:00,16.34,,5,False,5,-0.4053146127856648,-0.1241956241956241,22.694,15.94,1/1->1/1
Nova | Bloomstick (Factory New),ok,,best_deal,2026-04-18T09:35:15.797468+00:00,98.78,,10,False,8,-0.0502727660582117,-0.0645503492707868,110.48375,105.44,1/1->1/1
Nova | Bloomstick (Field-Tested),ok,,best_deal,2026-04-18T09:35:29.157096+00:00,13.88,,14,False,8,-0.0048617181989768,-0.0112097333633414,15.02,14.9375,1/1->1/1
Nova | Bloomstick (Minimal Wear),ok,,best_deal,2026-04-18T09:35:41.966154+00:00,37.74,,12,False,8,-0.3050687532101078,-0.2794805709011921,55.5125,41.89125,1/1->1/1
Nova | Bloomstick (Well-Worn),ok,,best_deal,2026-04-18T09:35:58.478884+00:00,13.19,,2,False,2,-0.4867635974037239,-0.4867635974037239,19.02,12.795,1/1->1/1
Nova | Caged Steel (Factory New),ok,,best_deal,2026-04-18T09:36:02.455512+00:00,0.16,,50,True,8,-1.8515625,-1.90625,0.45625,0.16,1/1
Nova | Caged Steel (Field-Tested),ok,,best_deal,2026-04-18T09:36:15.255713+00:00,0.07,,10,False,8,-6.9642857142857135,-4.142857142857142,0.5575,0.07,1/1->1/1
Nova | Caged Steel (Minimal Wear),ok,,best_deal,2026-04-18T09:36:19.200130+00:00,0.07,,50,True,8,-0.3571428571428571,-0.4285714285714286,0.095,0.07,1/1
Nova | Candy Apple (Factory New),ok,,best_deal,2026-04-18T09:36:24.537551+00:00,0.3,,50,True,8,-0.1833333333333333,-0.1999999999999999,0.355,0.3,1/1
Nova | Candy Apple (Field-Tested),ok,,best_deal,2026-04-18T09:36:37.165778+00:00,0.12,,32,False,8,-0.8958333333333335,-0.75,0.2275,0.12,1/1->1/1
Nova | Candy Apple (Minimal Wear),ok,,best_deal,2026-04-18T09:36:42.454065+00:00,0.12,,50,True,8,-0.8541666666666667,-0.8750000000000001,0.2225,0.12,1/1
Nova | Clear Polymer (Battle-Scarred),ok,,best_deal,2026-04-18T09:36:57.897300+00:00,3.05,,10,False,8,-0.4919434887809907,-0.4300341296928328,5.27375,3.51125,1/1->1/1
Nova | Clear Polymer (Factory New),ok,,best_deal,2026-04-18T09:37:13.494489+00:00,30.63,,14,False,8,-0.3620494754072476,-0.2985166579003653,42.1075,30.64375,1/1->1/1
Nova | Clear Polymer (Field-Tested),ok,,best_deal,2026-04-18T09:37:26.613329+00:00,3.63,,11,False,8,-0.6828762978371791,-0.6994910640312463,6.0275,3.56875,1/1->1/1
Nova | Clear Polymer (Minimal Wear),ok,,best_deal,2026-04-18T09:37:38.316666+00:00,16.46,,11,False,8,-0.6018911423540828,-0.6845070909021891,26.21375,16.3125,1/1->1/1
Nova | Clear Polymer (Well-Worn),ok,,best_deal,2026-04-18T09:37:53.186029+00:00,2.71,,1,False,1,-1.590551181102362,-1.590551181102362,6.58,2.54,1/1->1/1
Nova | Currents (Battle-Scarred),ok,,best_deal,2026-04-18T09:37:57.658682+00:00,0.01,,50,True,8,-2.0,-2.0,0.03,0.01,1/1
Nova | Currents (Factory New),ok,,best_deal,2026-04-18T09:38:01.670746+00:00,0.04,,50,True,8,-0.96875,-1.25,0.07875,0.04,1/1
Nova | Currents (Field-Tested),ok,,best_deal,2026-04-18T09:38:06.899590+00:00,0.01,,50,True,8,-2.0,-2.0,0.03,0.01,1/1
Nova | Currents (Minimal Wear),ok,,best_deal,2026-04-18T09:38:12.696694+00:00,0.01,,50,True,8,-2.0,-2.0,0.03,0.01,1/1
Nova | Currents (Well-Worn),ok,,best_deal,2026-04-18T09:38:27.810358+00:00,0.01,,19,False,8,-2.0,-2.0,0.03,0.01,1/1->1/1
Nova | Dark Sigil (Battle-Scarred),ok,,best_deal,2026-04-18T09:38:42.282166+00:00,0.06,,36,False,8,-0.2291666666666667,-0.3333333333333335,0.07375,0.06,1/1->1/1
Nova | Dark Sigil (Factory New),ok,,best_deal,2026-04-18T09:38:46.768141+00:00,0.57,,50,True,8,-0.1403508771929825,-0.1228070175438598,0.65,0.57,1/1
Nova | Dark Sigil (Field-Tested),ok,,best_deal,2026-04-18T09:38:50.440421+00:00,0.07,,50,True,8,0.0,0.0,0.07,0.07,1/1
Nova | Dark Sigil (Minimal Wear),ok,,best_deal,2026-04-18T09:38:55.160148+00:00,0.16,,50,True,8,-0.09375,-0.09375,0.175,0.16,1/1
Nova | Dark Sigil (Well-Worn),ok,,best_deal,2026-04-18T09:39:08.552014+00:00,0.06,,9,False,8,-4.104166666666667,-0.3333333333333335,0.30625,0.06,1/1->1/1
Nova | Exo (Battle-Scarred),ok,,best_deal,2026-04-18T09:39:21.621818+00:00,0.33,,16,False,8,-0.3143939393939393,-0.303030303030303,0.4337499999999999,0.33,1/1->1/1
Nova | Exo (Factory New),ok,,best_deal,2026-04-18T09:39:36.216698+00:00,1.21,,25,False,8,-0.4276531422561943,-0.5028133388395624,1.79,1.24625,1/1->1/1
Nova | Exo (Field-Tested),ok,,best_deal,2026-04-18T09:39:51.591096+00:00,0.34,,22,False,8,-0.2095588235294117,-0.1617647058823529,0.41125,0.34,1/1->1/1
Nova | Exo (Minimal Wear),ok,,best_deal,2026-04-18T09:40:06.614179+00:00,0.35,,15,False,8,-0.0857142857142857,-0.0571428571428571,0.38,0.35,1/1->1/1
Nova | Exo (Well-Worn),ok,,best_deal,2026-04-18T09:40:11.986777+00:00,,,0,False,0,,,,,1/1
Nova | Forest Leaves (Battle-Scarred),ok,,best_deal,2026-04-18T09:40:16.774509+00:00,,,0,False,0,,,,,1/1
Nova | Forest Leaves (Factory New),ok,,best_deal,2026-04-18T09:40:31.570120+00:00,42.99,,4,False,4,-2.3194617298130784,-2.251337855155015,159.69,48.7775,1/1->1/1
Nova | Forest Leaves (Field-Tested),ok,,best_deal,2026-04-18T09:40:36.945338+00:00,,,0,False,0,,,,,1/1
Nova | Forest Leaves (Minimal Wear),ok,,best_deal,2026-04-18T09:40:50.426945+00:00,7.98,,3,False,3,-1.7388123825115505,-1.4330637915543574,27.21,10.24,1/1->1/1
Nova | Forest Leaves (Well-Worn),ok,,best_deal,2026-04-18T09:40:55.055055+00:00,,,0,False,0,,,,,1/1
Nova | Ghost Camo (Factory New),ok,,best_deal,2026-04-18T09:41:06.840064+00:00,5.92,,25,False,8,-0.1056024132615083,-0.1039178544202916,6.47125,5.85125,1/1->1/1
Nova | Ghost Camo (Field-Tested),ok,,best_deal,2026-04-18T09:41:21.523985+00:00,2.76,,15,False,8,-0.1361524268916075,-0.1500000000000001,2.93,2.57875,1/1->1/1
Nova | Ghost Camo (Minimal Wear),ok,,best_deal,2026-04-18T09:41:36.507441+00:00,3.66,,13,False,8,-0.0028835437965559,0.0043859649122806,3.4275,3.4175,1/1->1/1
Nova | Ghost Camo (Well-Worn),ok,,best_deal,2026-04-18T09:41:50.601615+00:00,4.73,,5,False,5,-1.291550496644708,-0.4330143540669857,10.17,4.4,1/1->1/1
Nova | Gila (Factory New),ok,,best_deal,2026-04-18T09:41:55.678580+00:00,8.96,,50,True,8,-0.2301261406846647,-0.2549899700913193,12.66875,10.30125,1/1
Nova | Gila (Field-Tested),ok,,best_deal,2026-04-18T09:42:12.524880+00:00,3.63,,13,False,8,-0.176297794168238,-0.1233313196204397,4.28875,3.65,1/1->1/1
Nova | Gila (Minimal Wear),ok,,best_deal,2026-04-18T09:42:15.924922+00:00,3.97,,50,True,8,0.0480182217799936,0.0534979423868313,4.575,4.805,1/1
Nova | Graphite (Factory New),ok,,best_deal,2026-04-18T09:42:19.230040+00:00,18.01,,50,True,8,-0.0008157018289327,0.0068470969234327,18.76625,18.755,1/1
Nova | Graphite (Minimal Wear),ok,,best_deal,2026-04-18T09:42:33.380712+00:00,16.49,,3,False,3,-1.6522267470028604,-0.2293972939729396,46.03,16.816666666666666,1/1->1/1
Nova | Green Apple (Factory New),ok,,best_deal,2026-04-18T09:42:37.348687+00:00,16.8,,50,True,8,-0.0349237786208901,-0.0355456710563182,19.3425,18.71,1/1
