item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,risk_pass
AK-47 | Nightwish (Well-Worn),ok,,best_deal,2026-04-17T00:50:25.183636+00:00,69.73,,50,True,8,0.0052151811853216,0.0058062381036559,69.33875,69.7025,1/1,77.1837,77.865,71.9967,75.481,79.979,81.558,49.076,83.245,468,5.827655321006903,12.387719168684583,7.603030173469256,0.9246349450972838,9.36,-0.0505079254411866,0.0163348515541335,0.0212630787382177,0.0003986272667061,-0.0028153335034851,0.0539806268963679,0.0371719839022967,7,3,2026-05-08T23:09:53.241481+00:00,True,True,True,True,True,True
AK-47 | Orbit Mk01 (Field-Tested),ok,,best_deal,2026-04-17T00:51:39.621019+00:00,31.54,,50,True,8,-0.0372118417922976,-0.0402697219891616,32.80375,31.6275,1/1,34.0499,33.877,33.0363,33.5973,34.614,36.585,18.94,39.926,114,2.985911852898247,10.422057039815105,2.4690234038866645,0.9751837529887531,2.28,-0.0515845989569306,0.0105375325597916,0.0241795164096716,-0.0035104145405278,,0.0918863503222027,0.023608670181605,7,3,2026-05-09T01:21:19.601802+00:00,True,True,True,True,True,True
AK-47 | Orbit Mk01 (Minimal Wear),ok,,best_deal,2026-04-17T00:51:44.852163+00:00,46.02,,50,True,8,-0.0386008765515563,-0.0449064331150255,47.2375,45.4975,1/1,46.6055,46.082,44.799,45.691,47.284,48.1496,43.321,55.222,57,3.418051517524748,7.189280235165378,2.7528939717415355,0.9721583264615252,1.14,-0.0595215408019878,0.033617877864732,0.0712691895751516,0.0034788485296279,0.003116525545485,0.0937304728181628,0.0692564049156424,7,3,2026-05-09T01:24:29.958949+00:00,True,True,True,True,True,True
AK-47 | Phantom Disruptor (Battle-Scarred),ok,,best_deal,2026-04-17T00:53:01.426295+00:00,6.28,,43,False,8,-0.0033804780506421,0.0024981167467361,6.27125,6.25,1/1->1/1,6.7186,6.765,6.5175,6.7035,6.796,6.843,5.319,7.365,396,1.3767749233471296,4.844759324859345,3.6838031732801415,0.9634146341463417,9.209302325581396,-0.0200385884901928,-0.0137753222836095,-0.0266104405990984,-0.0017010381916575,-0.0005443874594446,0.0464595159844636,0.0191216014341201,7,3,2026-05-08T23:48:46.668553+00:00,True,True,True,True,True,True
AK-47 | Phantom Disruptor (Factory New),ok,,best_deal,2026-04-17T00:53:05.621056+00:00,39.68,,50,True,8,0.0047945431244146,-0.0021834061135371,40.82625,41.115,1/1,42.0299,41.7285,40.3659,41.113,42.523,43.0511,39.074,55.502,100,3.354754591374245,6.388785126778782,3.2419777348982355,0.9673460584492616,2.0,-0.0180828091301745,-0.0185057262315943,-0.0319503711406748,-0.0077327354703256,-0.0195548402001752,0.0801600237072159,0.0,7,3,2026-05-08T23:11:18.634709+00:00,True,True,True,True,True,True
AK-47 | Phantom Disruptor (Minimal Wear),ok,,best_deal,2026-04-17T00:53:14.627007+00:00,8.94,,50,True,8,-0.014763336412177,-0.0121232037761779,9.14125,9.00875,1/1,10.9986,11.044,10.415,10.751,11.302,11.442,9.534,11.705,779,5.00972851090139,9.337552052079364,5.718909679413756,0.943045997826874,15.58,-0.0475607426820294,-0.0523063143752798,-0.0043285969699822,-0.0054153671032595,-0.0092686517614306,0.0808052168982138,0.0025517436915224,7,3,2026-05-09T00:24:46.782701+00:00,True,True,True,True,True,True
AK-47 | Point Disarray (Battle-Scarred),ok,,best_deal,2026-04-17T00:53:35.561769+00:00,14.83,,39,False,8,-0.0124023651302992,-0.0134545314548242,14.71,14.53,1/1->1/1,16.6745,16.677,16.08,16.4453,17.037,17.167,14.056,17.858,184,3.548532189870758,6.518936100033004,3.5803172508920884,0.9642021946393236,4.717948717948718,-0.0330607325187868,0.0222235533724692,0.0054796134810275,0.0069394127987692,,0.055903896864928,0.0512745385291532,7,3,2026-05-09T00:19:49.694352+00:00,True,True,True,True,True,True
AK-47 | Point Disarray (Field-Tested),ok,,best_deal,2026-04-17T00:53:43.155061+00:00,14.82,,50,True,8,0.0008677436012072,0.0,15.38375,15.4075,1/1,17.1616,17.051,16.713,16.894,17.416,17.754,13.873,18.996,815,3.04167443595004,6.065867984337127,1.969513332090233,0.9801771157116886,16.3,0.0059335323428807,-0.0125989712766572,-0.0161243881370571,0.0018492943093507,0.0038467634897396,0.0473514779045947,0.0279777582674861,7,3,2026-05-08T23:27:21.562686+00:00,True,True,True,True,True,True
AK-47 | Point Disarray (Minimal Wear),ok,,best_deal,2026-04-17T00:53:47.779983+00:00,24.24,,50,True,8,-0.0049042599302665,-0.0056550228772498,24.08875,23.97125,1/1,28.0187,27.983,26.621,27.184,28.656,29.3516,24.863,31.847,257,5.253634180029758,9.745634165753597,4.861039234511244,0.9513275917521352,5.14,-0.0377512848525555,-0.0324158692613697,-0.0242681604625949,-0.0078553664190699,-0.0196204643445246,0.0754671555827176,0.0,7,3,2026-05-08T23:54:44.187712+00:00,True,True,True,True,True,True
AK-47 | Rat Rod (Minimal Wear),ok,,best_deal,2026-04-17T01:40:21.015261+00:00,10.62,,50,True,8,0.0002297498606964,-0.0027764090843966,10.77125,10.7725,1/1,11.3706,11.374,10.941,11.15,11.6285,11.8082,9.769,12.349,183,4.208221202047389,7.626686366594539,3.8080664168997225,0.961930719184104,3.66,-0.0244831959745008,0.0300875273522975,0.0168301683016829,-0.0026749803390101,-0.0033167777850714,0.0526641883519207,0.0292087095061072,7,3,2026-05-08T23:30:13.639375+00:00,True,True,True,True,True,True
AK-47 | Redline (Battle-Scarred),ok,,best_deal,2026-04-17T01:41:12.248005+00:00,30.45,,50,True,8,-0.0265922175445679,-0.0293359599728754,31.32,30.5125,1/1,32.7205,32.886,31.2626,32.534,33.599,33.7874,25.109,33.933,125,3.2548402377714205,7.7162635045307955,4.961415626289341,0.9506355287964482,2.5,-0.0653250129204558,0.0153992746050284,-0.0123327602959865,-0.0023787766183996,-0.0039438659326112,0.0548509156954744,0.0151657333131526,7,3,2026-05-09T00:58:06.401049+00:00,True,True,True,True,True,True
AK-47 | Redline (Field-Tested),ok,,best_deal,2026-04-17T01:41:17.496518+00:00,32.94,,50,True,8,0.0048669361101827,0.0029011830428964,32.6075,32.7675,1/1,38.6052,38.097,36.895,37.409,38.958,40.002,34.997,85.88,601,4.012412835576553,8.048138592728439,3.1135701926165336,0.9684489592356356,12.02,-0.0039765461313391,-0.0351875808538162,-0.014261356877569,-0.004229812256116,-0.0137944954695899,0.0646285867524806,0.0,7,3,2026-05-08T23:10:35.511690+00:00,True,True,True,True,True,True
AK-47 | Safari Mesh (Factory New),ok,,best_deal,2026-04-17T01:41:35.851813+00:00,17.98,,50,True,8,0.0684658312295816,0.0658983207549446,18.41875,19.77125,1/1,17.3165,17.435,16.665,17.0418,17.5482,17.741,9.621,29.495,72,2.924378482949804,6.213726792365666,4.446626050298845,0.9558359621451104,1.44,0.0317473672533677,-0.0199267063673842,0.000467617488894,-0.0003667862507757,-0.0061008805011786,0.148253096517878,0.0709277868660902,7,3,2026-05-08T21:34:16.888261+00:00,True,True,True,True,True,True
AK-47 | Safety Net (Factory New),ok,,best_deal,2026-04-17T01:42:05.896681+00:00,27.02,,50,True,8,0.0674804936082699,0.0590158930322864,30.74375,32.965,1/1,30.6677,30.888,29.722,30.5078,31.14,31.421,25.984,34.495,172,2.0614522771515342,5.5400307163562905,3.802045800630633,0.9622507122507122,3.44,0.0424076950042559,-0.0378722726548813,0.0148501545491197,-0.0026415844239857,2.3866777127512503e-05,0.0719724558034827,0.0326094153479441,7,3,2026-05-08T21:34:46.050356+00:00,True,True,True,True,True,True
AK-47 | Safety Net (Minimal Wear),ok,,best_deal,2026-04-17T01:42:14.308050+00:00,4.64,,50,True,8,0.0159300844829788,0.0103990008545323,4.61375,4.6875,1/1,5.4706,5.4645,5.1574,5.312,5.675,5.751,4.732,6.316,788,6.635469601140634,10.850729353270214,5.61364384162615,0.9438008966968616,15.76,-0.0157208736473975,-0.0094076005961252,-0.0478961504028648,-0.0043129696809555,-0.0169693084748261,0.0964739069111424,0.0085566525622942,7,3,2026-05-08T22:37:48.906042+00:00,True,True,True,True,True,True
AK-47 | Searing Rage (Battle-Scarred),ok,,best_deal,2026-04-17T01:42:30.983310+00:00,4.67,,50,True,8,0.0122819576473011,0.0010799136069113,4.72125,4.7875,1/1,5.0011,4.949,4.819,4.874,5.0922,5.328,4.394,5.564,1712,4.36304013117115,10.177760892603631,2.599428125812319,0.9737320670842594,34.24,0.0172283943839781,-0.0196353436185132,-0.0174698795180724,-0.0056813289579393,-0.012535221486879,0.0482321684038421,0.0,7,3,2026-05-08T22:47:28.128479+00:00,True,True,True,True,True,True
AK-47 | Searing Rage (Factory New),ok,,best_deal,2026-04-17T01:42:34.554287+00:00,48.01,,50,True,8,0.007604993405604,0.0021052631578947,46.5075,46.86375,1/1,43.7737,43.933,42.2515,42.95,44.46,44.754,39.924,48.843,180,3.4495598955537186,5.716903071935883,3.8413476585255526,0.9617258097557644,3.6,-0.01755332654602,-0.0473350182532996,-0.0355152728182499,-0.0074742826051907,-0.0345399636252465,0.1050924997936588,0.0,7,3,2026-05-08T23:03:30.911193+00:00,True,True,True,True,True,True
AK-47 | Searing Rage (Field-Tested),ok,,best_deal,2026-04-17T01:42:40.243803+00:00,5.53,,50,True,8,0.0141421665434247,0.0129162283523808,6.54,6.635,1/1,6.0926,6.056,5.835,5.938,6.226,6.37,5.657,6.784,4631,4.72704592456423,8.78114433903424,3.627351212946855,0.9635072655217966,92.62,0.0172960271497846,-0.0205714285714285,-0.0434505301761939,-0.0059661882567466,-0.0192780297179221,0.0751791965327554,0.0081680280046673,7,3,2026-05-08T22:41:41.000053+00:00,True,True,True,True,True,True
AK-47 | Searing Rage (Minimal Wear),ok,,best_deal,2026-04-17T01:42:44.477653+00:00,8.68,,50,True,8,-0.0189580885639199,-0.0242316784869975,10.52125,10.33375,1/1,9.7681,9.765,9.408,9.587,9.93,10.142,9.323,10.703,1341,3.511430063164791,7.514255587064015,3.654753739212345,0.9634408602150536,26.82,-0.0266184834429227,-0.0279174792158473,-0.0394523326572007,-0.0049992004815448,-0.0245989351375128,0.0827790096082779,0.0,7,3,2026-05-09T00:38:03.684213+00:00,True,True,True,True,True,True
AK-47 | Searing Rage (Well-Worn),ok,,best_deal,2026-04-17T01:42:50.082831+00:00,5.01,,50,True,8,0.0183246494799195,0.0121212121212122,4.90375,4.995,1/1,5.3063,5.266,5.08,5.139,5.428,5.598,4.955,5.85,2146,5.446356218080389,9.76198104140361,3.5052673237472423,0.9646790733004178,42.92,0.0161252228712877,0.0091515729265967,-0.0156220941045192,-0.0065712688649491,-0.0177040805261323,0.0901190251275268,0.0255053844700547,7,3,2026-05-08T22:30:39.263582+00:00,True,True,True,True,True,True
AK-47 | Slate (Battle-Scarred),ok,,best_deal,2026-04-17T01:42:54.010609+00:00,4.16,,50,True,8,0.0029289446603713,0.0024009638443091,4.3375,4.35,1/1,4.7812,4.759,4.515,4.611,4.949,5.026,4.429,5.309,2292,7.069354973646785,10.687693466075464,5.103321341922543,0.9487287245219582,45.84,-0.0146919310308476,0.0065636248147362,-0.0254202542025421,-0.0077468897904576,-0.0189001824672697,0.0732015145140933,0.0208245687841816,7,3,2026-05-08T23:20:50.620294+00:00,True,True,True,True,True,True
AK-47 | Slate (Factory New),ok,,best_deal,2026-04-17T01:42:58.587749+00:00,19.8,,50,True,8,0.0031166851361502,0.0009722377284061,21.69,21.76125,1/1,23.0656,22.969,21.4672,22.082,23.8545,24.5216,16.196,31.429,394,7.684603912319648,13.242230854606,6.510994728079924,0.9346162218642516,7.88,-0.043025002829077,0.0122616984402079,0.0783254869380596,0.0057874828048747,0.0205912126574152,0.0848349955057141,0.0726362196635705,7,3,2026-05-08T23:19:38.335894+00:00,True,True,True,True,True,True
AK-47 | Slate (Field-Tested),ok,,best_deal,2026-04-17T01:43:03.926132+00:00,5.14,,50,True,8,0.0100666001755799,0.0077881208018194,5.16,5.2125,1/1,5.9212,5.89,5.674,5.78,6.057,6.249,5.458,6.456,5414,4.678105789367023,9.710869418361131,3.647909207593044,0.9633276740237692,108.28,0.0143583218263986,0.0035977385643308,-0.019909653672411,-0.0067006509770948,-0.0132530085472737,0.0684533970638442,0.0133151246159097,7,3,2026-05-08T22:55:09.885436+00:00,True,True,True,True,True,True
AK-47 | Slate (Minimal Wear),ok,,best_deal,2026-04-17T01:43:08.326492+00:00,7.37,,50,True,8,0.007407549268396,0.0040650406504065,8.20625,8.28625,1/1,9.0335,9.026,8.539,8.781,9.334,9.514,8.299,9.782,2234,6.121658271987592,10.793158797808154,5.391044445674435,0.9460447595834256,44.68,-0.0133083732835925,0.0504561324473478,0.0180091683038636,-0.0004458116067541,0.0028733595236594,0.0806261391658624,0.0694757156642006,7,3,2026-05-08T23:04:21.787565+00:00,True,True,True,True,True,True
AK-47 | Slate (Well-Worn),ok,,best_deal,2026-04-17T01:43:13.806924+00:00,4.2,,50,True,8,0.0017786583512512,0.0,4.23125,4.23875,1/1,5.0601,5.059,4.821,4.923,5.188,5.31,4.646,5.498,3348,5.237050651172895,9.66384063556056,4.703464358411898,0.9529551294722276,66.96,-0.0086109178289276,0.0203877673395962,-0.0066160731659855,-0.003990792639273,-0.0096400573489426,0.0758080313418218,0.0374142997061705,7,3,2026-05-08T23:24:07.886061+00:00,True,True,True,True,True,True
AK-47 | Steel Delta (Minimal Wear),ok,,best_deal,2026-04-17T01:43:31.116637+00:00,4.72,,50,True,8,-0.0427679892162155,-0.0463157894736843,5.07625,4.87,1/1,5.4053,5.394,4.978,5.137,5.568,5.861,4.388,7.535,315,7.973655486281983,16.335818548461695,7.696150074926466,0.9228772710418984,6.3,-0.102463032763071,0.0156655543196144,0.0261284884809889,0.0094279906903095,0.0214813696719311,0.0936387697362416,0.0687231906543762,7,3,2026-05-09T01:34:22.127213+00:00,True,True,True,True,True,True
AK-47 | The Empress (Well-Worn),ok,,best_deal,2026-04-17T01:44:02.703688+00:00,98.34,,50,True,8,-0.0036813714176959,-0.0063256703675151,98.78875,98.44125,1/1,114.4289,116.0565,107.297,112.4017,117.6395,118.9685,100.693,121.946,86,4.577340164940844,10.199783446314706,7.6549717772346,0.9245238310650415,1.72,-0.0715397111093579,-0.036068352653117,-0.0131817663917542,0.0008343310846598,0.0049937045513419,0.091142433366195,0.034931123604487,7,3,2026-05-08T23:49:52.424030+00:00,True,True,True,True,True,True
AK-47 | The Outsiders (Battle-Scarred),ok,,best_deal,2026-04-17T01:44:31.168923+00:00,8.37,,50,True,8,-0.02869657349581,-0.0290540471375154,8.870000000000001,8.625,1/1,8.9721,8.974,8.854,8.906,9.077,9.098,7.854,10.389,480,1.905908315778908,2.719541690351217,1.3374795198448637,0.9866280365500332,9.6,-0.0215652513889632,-0.0196187715973693,-0.0217995773551328,0.0003658478977751,-0.0121895480627963,0.0488914155770323,0.0,7,3,2026-05-09T01:01:22.033709+00:00,True,True,True,True,True,True
AK-47 | The Outsiders (Well-Worn),ok,,best_deal,2026-04-17T01:44:53.794141+00:00,8.76,,35,False,8,-0.0051005100669423,-0.0011467889908256,8.82125,8.776250000000001,1/1->1/1,9.2586,9.241,8.984,9.097,9.44,9.564,6.716,10.618,386,3.70466377206057,6.264446028557234,2.7757976367917365,0.9721891570176387,11.028571428571428,-0.0112542054051518,0.0286907771792899,-0.0047857066893544,0.0034202368807655,0.0036757207598114,0.039110921136995,0.0309895276768541,7,3,2026-05-08T23:54:59.641692+00:00,True,True,True,True,True,True
AK-47 | Wintergreen (Factory New),ok,,best_deal,2026-04-17T01:47:46.079910+00:00,8.44,,50,True,8,0.0096515651515931,0.0060026040486612,10.7725,10.885,1/1,8.655,8.596,8.233,8.416,8.919,9.031,8.104,19.155,847,5.811669555170424,9.220103986135184,4.194107452339683,0.9577710563052584,16.94,-0.0072130605976422,-0.0569627253622387,0.0078014184397161,-0.0062213835997433,-0.0369599970468936,0.1642036124794746,0.0274454609429978,7,3,2026-05-08T22:57:23.664307+00:00,True,True,True,True,True,True
AUG | Amber Fade (Factory New),ok,,best_deal,2026-04-17T01:49:56.720847+00:00,13.93,,50,True,8,0.1721782640680775,0.1667389133884391,18.575,22.42125,1/1,13.2828,13.287,12.7423,13.143,13.539,13.6627,11.427,14.733,140,2.981299123678735,6.929261902610888,4.100792001686396,0.9590050425227664,2.8,0.1427660159835497,-0.0414739778316084,0.0491724248754619,0.0002885265833314,0.013852309300387,0.1218410170010722,0.0785725225915147,7,3,2026-05-08T21:05:22.987114+00:00,True,True,True,True,True,True
AUG | Arctic Wolf (Factory New),ok,,best_deal,2026-04-17T01:51:55.981942+00:00,33.66,,50,True,8,0.0733179063131574,0.0701963241436925,36.77875,39.71625,1/1,30.0275,30.308,28.745,29.459,30.554,31.039,26.046,36.951,61,3.646657230871697,7.639663641661812,5.2052285405045335,0.9484294575689588,1.22,0.0281926803971248,-0.0595367175948742,-0.031141048640964,-0.0086510343032198,-0.0075884011481799,0.095552527687524,0.0271809384061769,7,3,2026-05-08T21:30:51.504983+00:00,True,True,True,True,True,True
AUG | Chameleon (Field-Tested),ok,,best_deal,2026-04-17T01:54:52.807451+00:00,84.27,,50,True,8,-0.0272654751291173,-0.0248860640157424,85.31875,83.05625,1/1,96.0989,95.899,87.1268,91.846,102.34,104.4096,84.851,105.172,75,10.920000124871358,17.984388999249727,9.12830427819673,0.908526679110314,1.5,-0.1105897177376438,-0.0291241960454267,-0.0377525590591724,-0.0008383800525394,-0.0194572236368726,0.1350706335616437,0.0197131849315068,7,3,2026-05-09T00:59:35.129430+00:00,True,True,True,True,True,True
AUG | Chameleon (Minimal Wear),ok,,best_deal,2026-04-17T01:54:56.875379+00:00,87.04,,50,True,8,-0.0294274519381111,-0.032833311974952,88.3975,85.87375,1/1,102.958,102.997,97.6358,99.4535,109.8175,110.199,80.357,112.339,70,10.066240602964308,12.20225723110394,5.207171856485165,0.9479479984853928,1.4,-0.0738949456687306,0.0353434324142298,0.027278530250743,-0.005788713748733,,0.1046244065361126,0.0347000398069846,7,3,2026-05-09T01:03:46.592852+00:00,True,True,True,True,True,True
AUG | Death by Puppy (Field-Tested),ok,,best_deal,2026-04-17T02:45:01.911223+00:00,4.47,,36,False,8,-0.001488009710003,-0.0042653425006367,4.56125,4.555,1/1->1/1,4.9423,5.003,4.604,4.859,5.131,5.279,2.931,5.555,121,5.503510511300411,13.657608805616814,8.073164316209052,0.9202478512892264,3.361111111111111,-0.0694277098392546,0.0708645267152086,0.0001915708812258,0.0074689918076118,0.012941389747715,0.1164527868224477,0.1164527868224477,7,3,2026-05-08T23:41:33.531112+00:00,True,True,True,True,True,True
AUG | Eye of Zapems (Factory New),ok,,best_deal,2026-04-17T02:45:26.969957+00:00,25.46,,50,True,8,0.0231643962858768,0.0225515227876978,29.79125,30.48,1/1,23.0113,23.02,22.6062,22.816,23.088,23.3584,19.626,28.707,173,1.182027960176096,3.2688287928104818,1.798246948238467,0.9820243266724588,3.46,0.0181686239777349,-0.0110596875475306,-0.0201085084395453,-0.0030892819000347,-0.0220154563049462,0.0765039328558247,0.0,7,3,2026-05-08T22:19:00.557307+00:00,True,True,True,True,True,True
AUG | Fleet Flock (Field-Tested),ok,,best_deal,2026-04-17T02:46:51.685730+00:00,13.04,,43,False,8,-1.4471216263495237e-06,-0.0014905018500804,13.555,13.57625,1/1->1/1,14.6818,14.744,13.778,14.352,14.968,15.4232,11.723,15.785,129,4.1956708305521095,11.20571047146807,6.579574711547625,0.9344818231144872,3.0,-0.0537559944105433,0.0107069274158138,-0.0270516322018468,0.0063230409801942,0.0134258790927244,0.1005881566635475,0.0649645769282181,7,3,2026-05-08T23:32:26.845617+00:00,True,True,True,True,True,True
AUG | Luxe Trim (Factory New),ok,,best_deal,2026-04-17T02:48:34.177015+00:00,6.47,,50,True,8,0.1164148058213202,0.117209012347817,8.59125,9.7175,1/1,6.8184,6.8955,6.252,6.651,7.0537,7.084,5.759,9.003,116,5.906077672181161,12.202276193828462,9.43769799366421,0.9066782684359364,2.32,0.0324605875587588,-0.0447174447174446,0.1124918247220405,0.0027080690761387,0.024213237678583,0.1604203409758965,0.1136096413874192,7,3,2026-05-08T21:16:05.397792+00:00,True,True,True,True,True,True
AUG | Momentum (Field-Tested),ok,,best_deal,2026-04-17T02:50:16.458401+00:00,5.91,,50,True,8,0.0164620241111596,0.0204230689305315,7.703749999999999,7.83875,1/1,6.9247,6.837,6.4126,6.6,7.303,7.687,5.04,8.036,303,10.1520643493581,18.403685358210463,6.128785362542774,0.9379259909316952,6.06,-0.027849735493232,0.050521609538003,0.0691642651296831,-0.0095006253955313,0.0108677763302129,0.1452688324585047,0.0926372535111364,7,3,2026-05-08T22:36:22.450278+00:00,True,True,True,True,True,True
AUG | Radiation Hazard (Factory New),ok,,best_deal,2026-04-17T02:52:19.072491+00:00,17.37,,50,True,8,0.1122808436774842,0.0970228601807549,21.47,24.25,1/1,26.8843,27.475,25.0794,26.299,27.93,28.019,19.747,31.372,85,6.066737835837274,10.934262748146685,8.910776921846587,0.9128080072793447,1.7,0.031800349742198,-0.010204081632653,0.0135283765948086,0.0028930943364108,0.0100667890340087,0.0935431361909929,0.0823295351781515,7,3,2026-05-08T21:17:33.766595+00:00,True,True,True,True,True,True
AUG | Random Access (Factory New),ok,,best_deal,2026-04-17T02:53:07.474979+00:00,15.38,,50,True,8,0.0008906169425927,-0.0068458194745084,17.47625,17.58625,1/1,16.1594,16.029,15.1846,15.772,16.3813,16.5888,13.846,24.77,78,3.7705607881480714,8.689679072242777,5.225441538670991,0.947320481627051,1.56,-0.0431989991378802,0.0483478260869563,0.0449445284921834,0.0081969412487002,0.0245065868181242,0.0883754599746635,0.0883754599746635,7,3,2026-05-08T23:26:46.517907+00:00,True,True,True,True,True,True
